"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"19.12.2013","16.175,0","16.170,0","16.197,0","16.098,0","23,26K","0,06%"
"18.12.2013","16.166,0","15.870,0","16.185,0","15.810,0","33,87K","1,87%"
"17.12.2013","15.869,0","15.879,0","15.926,0","15.835,0","37,01K","-0,07%"
"16.12.2013","15.880,0","15.753,0","15.935,0","15.665,0","54,03K","0,78%"
"13.12.2013","15.757,0","15.738,0","15.793,0","15.716,0","55,06K","0,10%"
"12.12.2013","15.741,0","15.837,0","15.856,0","15.702,0","145,05K","-0,60%"
"11.12.2013","15.836,0","15.989,0","16.020,0","15.820,0","155,00K","-0,89%"
"10.12.2013","15.978,0","16.027,0","16.047,0","15.962,0","100,67K","-0,30%"
"09.12.2013","16.026,0","16.019,0","16.054,0","16.003,0","86,16K","0,08%"
"06.12.2013","16.013,0","15.819,0","16.075,0","15.819,0","152,07K","1,24%"
"05.12.2013","15.817,0","15.892,0","15.899,0","15.802,0","138,38K","-0,43%"
