"Data","Último","Abertura","Máxima","Mínima","Var%"
"24.02.2015","8,4144","8,4128","8,4425","8,3799","-0,00%"
"23.02.2015","8,4145","8,3570","8,4760","8,3530","0,52%"
"20.02.2015","8,3707","8,4239","8,4514","8,3340","-0,63%"
"19.02.2015","8,4236","8,3560","8,4320","8,3328","0,74%"
"18.02.2015","8,3620","8,3150","8,4342","8,3140","0,44%"
"17.02.2015","8,3256","8,4060","8,4385","8,3099","-1,09%"
"16.02.2015","8,4172","8,4120","8,4338","8,3770","0,06%"
"13.02.2015","8,4122","8,4410","8,4476","8,3847","-0,40%"
"12.02.2015","8,4458","8,3766","8,5527","8,3520","0,80%"
"11.02.2015","8,3787","8,3264","8,4299","8,3060","0,63%"
"10.02.2015","8,3262","8,3460","8,3827","8,2975","-0,42%"
"09.02.2015","8,3611","8,3830","8,4222","8,3353","-0,40%"
"06.02.2015","8,3945","8,2466","8,4098","8,2237","1,80%"
"05.02.2015","8,2461","8,2841","8,3142","8,2235","-0,48%"
"04.02.2015","8,2859","8,2140","8,3086","8,2025","0,87%"
"03.02.2015","8,2145","8,3157","8,3245","8,1696","-1,23%"
"02.02.2015","8,3168","8,2770","8,3234","8,2308","0,51%"
"30.01.2015","8,2746","8,2759","8,2926","8,2281","-0,03%"
"29.01.2015","8,2770","8,2951","8,3086","8,2014","-0,25%"
"28.01.2015","8,2980","8,1806","8,3095","8,1454","1,48%"
"27.01.2015","8,1770","8,2960","8,3239","8,1486","-1,51%"
"26.01.2015","8,3020","8,3240","8,3870","8,2621","-0,42%"
"23.01.2015","8,3374","8,2355","8,3712","8,2110","1,30%"
"22.01.2015","8,2302","8,1776","8,2597","8,1020","0,70%"
"21.01.2015","8,1732","8,1723","8,2091","8,0929","0,11%"
"20.01.2015","8,1645","8,1330","8,1928","8,1066","0,37%"
"19.01.2015","8,1345","8,1160","8,1443","8,0839","0,19%"
"16.01.2015","8,1193","8,0960","8,1750","8,0824","0,20%"
"15.01.2015","8,1032","8,0827","8,2117","8,0492","0,24%"
"14.01.2015","8,0841","8,0684","8,1026","7,9968","0,18%"
"13.01.2015","8,0699","8,0671","8,0915","7,9696","-0,06%"
"12.01.2015","8,0747","8,0440","8,1064","8,0210","0,29%"
"09.01.2015","8,0512","8,0269","8,0635","8,0090","0,26%"
"08.01.2015","8,0302","7,9755","8,0595","7,9449","0,67%"
"07.01.2015","7,9764","7,9140","7,9935","7,9080","0,76%"
"06.01.2015","7,9161","7,9347","7,9440","7,8760","-0,31%"
"05.01.2015","7,9404","7,9170","7,9866","7,8990","0,23%"
"02.01.2015","7,9222","7,7900","7,9243","7,7880","1,66%"
"01.01.2015","7,7930","7,7930","7,8093","7,7900","-0,05%"
"31.12.2014","7,7970","7,7394","7,8457","7,6964","0,67%"
"30.12.2014","7,7451","7,8570","7,8651","7,7269","-1,44%"
"29.12.2014","7,8585","7,8457","7,8913","7,7795","0,03%"
"26.12.2014","7,8564","7,8055","7,8620","7,7860","0,53%"
"25.12.2014","7,8146","7,8050","7,8163","7,8030","0,10%"
"24.12.2014","7,8070","7,8007","7,8263","7,7655","0,07%"
"23.12.2014","7,8018","7,7960","7,8171","7,7600","0,06%"
"22.12.2014","7,7973","7,7374","7,8152","7,7050","0,73%"
"19.12.2014","7,7407","7,6978","7,7573","7,6670","0,54%"
"18.12.2014","7,6993","7,6647","7,7168","7,6154","0,43%"
"17.12.2014","7,6662","7,6108","7,6888","7,5892","0,71%"
"16.12.2014","7,6123","7,6374","7,7476","7,5632","-0,40%"
"15.12.2014","7,6425","7,5340","7,6552","7,5250","1,28%"
"12.12.2014","7,5462","7,5269","7,5707","7,5120","0,30%"
"11.12.2014","7,5240","7,5295","7,5634","7,4794","-0,09%"
"10.12.2014","7,5310","7,5295","7,5466","7,5000","-0,01%"
"09.12.2014","7,5320","7,5455","7,5583","7,4829","-0,19%"
"08.12.2014","7,5464","7,5540","7,6058","7,5223","-0,15%"
"05.12.2014","7,5578","7,4860","7,5762","7,4840","0,94%"
"04.12.2014","7,4875","7,5210","7,5493","7,4534","-0,58%"
"03.12.2014","7,5311","7,5228","7,5489","7,4894","0,10%"
"02.12.2014","7,5237","7,4386","7,5275","7,4220","1,13%"
"01.12.2014","7,4399","7,4466","7,4851","7,3901","-0,26%"
"28.11.2014","7,4596","7,4285","7,4691","7,4024","0,38%"
"27.11.2014","7,4311","7,3958","7,4573","7,3842","0,46%"
"26.11.2014","7,3973","7,4249","7,4427","7,3758","-0,38%"
"25.11.2014","7,4252","7,4372","7,4821","7,4199","-0,17%"
"24.11.2014","7,4380","7,4566","7,4794","7,4283","-0,37%"
"21.11.2014","7,4657","7,3910","7,4854","7,3789","0,95%"
"20.11.2014","7,3952","7,3782","7,4176","7,3700","0,19%"
"19.11.2014","7,3810","7,3709","7,4034","7,3553","0,14%"
"18.11.2014","7,3704","7,4367","7,4410","7,3525","-0,90%"
"17.11.2014","7,4370","7,3780","7,4397","7,3530","0,69%"
"14.11.2014","7,3858","7,4190","7,4634","7,3760","-0,59%"
"13.11.2014","7,4293","7,4229","7,4428","7,4003","0,07%"
"12.11.2014","7,4243","7,3882","7,4356","7,3763","0,48%"
"11.11.2014","7,3887","7,4330","7,4447","7,3760","-0,62%"
"10.11.2014","7,4345","7,3971","7,4401","7,3620","0,45%"
"07.11.2014","7,4014","7,4322","7,4546","7,3978","-0,53%"
"06.11.2014","7,4408","7,3668","7,4423","7,3360","0,99%"
"05.11.2014","7,3682","7,3818","7,4249","7,3567","-0,19%"
"04.11.2014","7,3825","7,4172","7,4312","7,3735","-0,44%"
"03.11.2014","7,4150","7,3920","7,4286","7,3682","0,30%"
"31.10.2014","7,3931","7,3422","7,4247","7,3226","0,67%"
"30.10.2014","7,3436","7,3645","7,4062","7,3263","-0,30%"
"29.10.2014","7,3656","7,3346","7,3739","7,2890","0,42%"
"28.10.2014","7,3350","7,2964","7,3831","7,2712","0,50%"
"27.10.2014","7,2983","7,2408","7,3060","7,2229","0,64%"
"24.10.2014","7,2518","7,2580","7,2772","7,2414","-0,10%"
"23.10.2014","7,2590","7,2655","7,2942","7,2469","-0,16%"
"22.10.2014","7,2709","7,2339","7,2795","7,2187","0,49%"
"21.10.2014","7,2356","7,1760","7,2397","7,1546","0,80%"
"20.10.2014","7,1783","7,1730","7,2203","7,1678","0,01%"
"17.10.2014","7,1775","7,1445","7,1972","7,1289","0,44%"
"16.10.2014","7,1460","7,1510","7,2547","7,1331","-0,13%"
"15.10.2014","7,1554","7,2502","7,2870","7,1218","-1,33%"
"14.10.2014","7,2515","7,1131","7,2611","7,1050","1,92%"
"13.10.2014","7,1148","7,2269","7,2424","7,1056","-1,62%"
"10.10.2014","7,2318","7,2200","7,2527","7,2067","0,13%"
"09.10.2014","7,2221","7,1654","7,2268","7,1326","0,77%"
"08.10.2014","7,1672","7,1871","7,2362","7,1601","-0,29%"
"07.10.2014","7,1884","7,1766","7,2080","7,1666","0,15%"
"06.10.2014","7,1777","7,2790","7,2843","7,1690","-1,37%"
"03.10.2014","7,2775","7,1829","7,2997","7,1740","1,33%"
"02.10.2014","7,1821","7,2155","7,2256","7,1687","-0,50%"
"01.10.2014","7,2185","7,2115","7,2372","7,1918","0,07%"
"30.09.2014","7,2136","7,2440","7,2781","7,2049","-0,44%"
"29.09.2014","7,2457","7,2580","7,2804","7,2325","-0,31%"
"26.09.2014","7,2681","7,2108","7,2728","7,1980","0,79%"
"25.09.2014","7,2113","7,1765","7,2299","7,1710","0,45%"
"24.09.2014","7,1793","7,1468","7,1929","7,1330","0,44%"
"23.09.2014","7,1482","7,1511","7,1574","7,1060","-0,05%"
"22.09.2014","7,1520","7,1450","7,1653","7,1265","-0,01%"
"19.09.2014","7,1527","7,0816","7,1669","7,0717","0,93%"
"18.09.2014","7,0867","7,1666","7,1807","7,0813","-1,13%"
"17.09.2014","7,1680","7,1182","7,1724","7,1070","0,69%"
"16.09.2014","7,1192","7,1141","7,1397","7,0964","0,05%"
"15.09.2014","7,1156","7,1210","7,1583","7,1075","-0,15%"
"12.09.2014","7,1262","7,1271","7,1461","7,1174","-0,04%"
"11.09.2014","7,1288","7,1026","7,1357","7,0870","0,35%"
"10.09.2014","7,1041","7,1074","7,1238","7,0868","-0,07%"
"09.09.2014","7,1089","7,1142","7,1325","7,0955","-0,05%"
"08.09.2014","7,1125","7,0958","7,1183","7,0678","0,20%"
"05.09.2014","7,0981","7,0634","7,1015","7,0555","0,47%"
"04.09.2014","7,0649","7,0071","7,0761","6,9798","0,90%"
"03.09.2014","7,0021","7,0138","7,0263","6,9861","-0,22%"
"02.09.2014","7,0172","6,9998","7,0274","6,9920","0,23%"
"01.09.2014","7,0013","6,9863","7,0253","6,9820","0,15%"
"29.08.2014","6,9911","6,9705","6,9966","6,9397","0,27%"
"28.08.2014","6,9722","6,9477","6,9855","6,9247","0,34%"
"27.08.2014","6,9485","6,9554","6,9634","6,9342","-0,14%"
"26.08.2014","6,9583","6,9329","6,9595","6,9215","0,29%"
"25.08.2014","6,9379","6,9296","6,9454","6,9217","0,34%"
"22.08.2014","6,9143","6,8883","6,9245","6,8758","0,35%"
"21.08.2014","6,8903","6,9110","6,9219","6,8809","-0,34%"
"20.08.2014","6,9136","6,8716","6,9171","6,8640","0,60%"
"19.08.2014","6,8727","6,8522","6,8760","6,8462","0,27%"
"18.08.2014","6,8540","6,8330","6,8620","6,8300","0,24%"
"15.08.2014","6,8378","6,8548","6,8695","6,8280","-0,34%"
"14.08.2014","6,8614","6,8731","6,8871","6,8311","-0,19%"
"13.08.2014","6,8746","6,8754","6,8871","6,8486","-0,03%"
"12.08.2014","6,8766","6,8687","6,8904","6,8610","0,06%"
"11.08.2014","6,8722","6,8948","6,8979","6,8515","-0,45%"
"08.08.2014","6,9031","6,9036","6,9264","6,8780","-0,04%"
"07.08.2014","6,9056","6,8931","6,9171","6,8851","0,16%"
"06.08.2014","6,8945","6,8835","6,9323","6,8813","0,16%"
"05.08.2014","6,8835","6,8810","6,8995","6,8629","0,03%"
"04.08.2014","6,8813","6,8500","6,8984","6,8500","0,33%"
"01.08.2014","6,8587","6,8962","6,9026","6,8505","-0,57%"
"31.07.2014","6,8980","6,8818","6,9075","6,8731","0,21%"
"30.07.2014","6,8835","6,8550","6,9047","6,8390","0,39%"
"29.07.2014","6,8565","6,8290","6,8565","6,8230","0,39%"
"28.07.2014","6,8300","6,8130","6,8394","6,8063","0,16%"
"25.07.2014","6,8194","6,8266","6,8324","6,8047","-0,12%"
"24.07.2014","6,8279","6,8375","6,8540","6,8223","-0,16%"
"23.07.2014","6,8390","6,8479","6,8573","6,8215","-0,16%"
"22.07.2014","6,8497","6,8410","6,8629","6,8350","0,05%"
"21.07.2014","6,8465","6,8395","6,8592","6,8280","0,10%"
"18.07.2014","6,8397","6,8268","6,8464","6,8118","0,26%"
"17.07.2014","6,8223","6,8270","6,8372","6,8109","-0,07%"
"16.07.2014","6,8271","6,8206","6,8441","6,8050","0,07%"
"15.07.2014","6,8223","6,7934","6,8234","6,7770","0,40%"
"14.07.2014","6,7949","6,7861","6,8015","6,7692","0,07%"
"11.07.2014","6,7904","6,7767","6,7972","6,7607","0,15%"
"10.07.2014","6,7801","6,7900","6,7986","6,7568","-0,16%"
"09.07.2014","6,7913","6,8344","6,8367","6,7734","-0,67%"
"08.07.2014","6,8371","6,8309","6,8450","6,8157","0,06%"
"07.07.2014","6,8327","6,8330","6,8591","6,8230","-0,18%"
"04.07.2014","6,8452","6,8214","6,8660","6,8130","0,33%"
"03.07.2014","6,8224","6,7031","6,8749","6,6960","1,77%"
"02.07.2014","6,7039","6,6895","6,7202","6,6820","0,19%"
"01.07.2014","6,6910","6,6826","6,7134","6,6749","0,11%"
"30.06.2014","6,6837","6,7340","6,7418","6,6777","-0,74%"
"27.06.2014","6,7333","6,7356","6,7674","6,7243","-0,06%"
"26.06.2014","6,7371","6,7368","6,7665","6,7184","-0,02%"
"25.06.2014","6,7383","6,7241","6,7466","6,7125","0,20%"
"24.06.2014","6,7247","6,6918","6,7360","6,6890","0,47%"
"23.06.2014","6,6933","6,7230","6,7300","6,6900","-0,25%"
"20.06.2014","6,7103","6,6921","6,7535","6,6799","0,20%"
"19.06.2014","6,6970","6,6410","6,7042","6,6192","0,84%"
"18.06.2014","6,6415","6,6356","6,6727","6,6259","0,07%"
"17.06.2014","6,6370","6,6243","6,6550","6,6176","0,16%"
"16.06.2014","6,6262","6,6350","6,6678","6,6203","-0,30%"
"13.06.2014","6,6463","6,6871","6,6938","6,6370","-0,67%"
"12.06.2014","6,6913","6,7000","6,7074","6,6770","-0,14%"
"11.06.2014","6,7006","6,6919","6,7050","6,6681","0,09%"
"10.06.2014","6,6943","6,6815","6,7034","6,6706","0,15%"
"09.06.2014","6,6840","6,6308","6,6916","6,6210","0,83%"
"06.06.2014","6,6292","6,6603","6,6636","6,6225","-0,49%"
"05.06.2014","6,6618","6,6401","6,6940","6,6247","0,30%"
"04.06.2014","6,6421","6,6770","6,6965","6,6396","-0,55%"
"03.06.2014","6,6785","6,6923","6,7008","6,6652","-0,23%"
"02.06.2014","6,6942","6,6770","6,7000","6,6719","0,08%"
"30.05.2014","6,6890","6,6435","6,6945","6,6363","0,64%"
"29.05.2014","6,6466","6,6413","6,6552","6,6190","0,05%"
"28.05.2014","6,6434","6,6223","6,6505","6,6114","0,29%"
"27.05.2014","6,6242","6,6200","6,6353","6,6055","0,04%"
"26.05.2014","6,6218","6,6340","6,6524","6,6089","-0,35%"
"23.05.2014","6,6453","6,5863","6,6515","6,5800","0,87%"
"22.05.2014","6,5877","6,5685","6,5972","6,5615","0,25%"
"21.05.2014","6,5713","6,5880","6,5974","6,5647","-0,28%"
"20.05.2014","6,5895","6,5877","6,6130","6,5783","0,00%"
"19.05.2014","6,5892","6,5530","6,6042","6,5490","0,34%"
"16.05.2014","6,5667","6,5709","6,5863","6,5559","-0,08%"
"15.05.2014","6,5720","6,5583","6,5814","6,5470","0,19%"
"14.05.2014","6,5593","6,5479","6,5672","6,5406","0,15%"
"13.05.2014","6,5494","6,5662","6,5770","6,5296","-0,23%"
"12.05.2014","6,5644","6,5780","6,5780","6,5401","-0,13%"
"09.05.2014","6,5727","6,5287","6,5781","6,5063","0,66%"
"08.05.2014","6,5295","6,4988","6,5305","6,4587","0,44%"
"07.05.2014","6,5007","6,4959","6,5111","6,4828","0,06%"
"06.05.2014","6,4969","6,5526","6,5549","6,4911","-0,87%"
"05.05.2014","6,5538","6,5010","6,5543","6,4970","0,72%"
"02.05.2014","6,5069","6,5048","6,5512","6,5000","0,01%"
"01.05.2014","6,5064","6,5011","6,5117","6,4756","0,06%"
"30.04.2014","6,5025","6,5633","6,5781","6,4938","-0,95%"
"29.04.2014","6,5648","6,5472","6,5737","6,5192","0,22%"
"28.04.2014","6,5506","6,5846","6,5920","6,5189","-0,58%"
"25.04.2014","6,5888","6,5722","6,5939","6,5627","0,23%"
"24.04.2014","6,5739","6,5755","6,5810","6,5364","-0,05%"
"23.04.2014","6,5774","6,5871","6,5915","6,5539","-0,17%"
"22.04.2014","6,5886","6,6122","6,6160","6,5664","-0,38%"
"21.04.2014","6,6136","6,5989","6,6257","6,5819","0,25%"
"18.04.2014","6,5974","6,5995","6,6066","6,5880","-0,05%"
"17.04.2014","6,6005","6,5973","6,6080","6,5567","0,03%"
"16.04.2014","6,5988","6,5703","6,6024","6,5545","0,39%"
"15.04.2014","6,5730","6,5580","6,5894","6,5567","0,17%"
"14.04.2014","6,5620","6,5440","6,5773","6,5370","0,44%"
"11.04.2014","6,5332","6,5329","6,5460","6,5167","-0,02%"
"10.04.2014","6,5345","6,4815","6,5405","6,4730","0,80%"
"09.04.2014","6,4825","6,4946","6,5262","6,4655","-0,20%"
"08.04.2014","6,4958","6,5244","6,5320","6,4862","-0,45%"
"07.04.2014","6,5254","6,5520","6,5576","6,5210","-0,43%"
"04.04.2014","6,5539","6,5400","6,5603","6,5234","0,27%"
"03.04.2014","6,5361","6,4772","6,5481","6,4710","0,90%"
"02.04.2014","6,4779","6,4536","6,4900","6,4381","0,36%"
"01.04.2014","6,4546","6,4707","6,4762","6,4375","-0,30%"
"31.03.2014","6,4741","6,4968","6,5142","6,4654","-0,43%"
"28.03.2014","6,5019","6,4769","6,5055","6,4666","0,36%"
"27.03.2014","6,4784","6,4664","6,4900","6,4480","0,18%"
"26.03.2014","6,4668","6,4000","6,4675","6,3961","1,02%"
"25.03.2014","6,4015","6,3974","6,4384","6,3905","0,06%"
"24.03.2014","6,3977","6,4238","6,4440","6,3790","-0,43%"
"21.03.2014","6,4252","6,4139","6,4391","6,4023","0,16%"
"20.03.2014","6,4147","6,4010","6,4396","6,3917","0,19%"
"19.03.2014","6,4023","6,3276","6,4108","6,3210","1,17%"
"18.03.2014","6,3285","6,3522","6,3793","6,3230","-0,35%"
"17.03.2014","6,3508","6,3864","6,4050","6,3434","-0,54%"
"14.03.2014","6,3851","6,3795","6,4006","6,3583","0,09%"
"13.03.2014","6,3795","6,3664","6,3984","6,3272","0,21%"
"12.03.2014","6,3664","6,3728","6,3900","6,3575","-0,14%"
"11.03.2014","6,3751","6,3703","6,3947","6,3593","0,07%"
"10.03.2014","6,3709","6,3855","6,3993","6,3639","-0,19%"
"07.03.2014","6,3828","6,3910","6,3974","6,3661","-0,15%"
"06.03.2014","6,3925","6,4188","6,4378","6,3845","-0,43%"
"05.03.2014","6,4203","6,4440","6,4648","6,4166","-0,39%"
"04.03.2014","6,4455","6,4749","6,4827","6,4299","-0,48%"
"03.03.2014","6,4764","6,4080","6,4815","6,4060","1,07%"
"28.02.2014","6,4081","6,5148","6,5255","6,3982","-1,67%"
"27.02.2014","6,5167","6,5133","6,5404","6,5030","0,03%"
"26.02.2014","6,5148","6,4922","6,5267","6,4830","0,26%"
"25.02.2014","6,4980","6,5061","6,5110","6,4803","-0,12%"
"24.02.2014","6,5056","6,5220","6,5478","6,4894","-0,35%"
"21.02.2014","6,5285","6,5320","6,5740","6,5201","-0,07%"
"20.02.2014","6,5332","6,5115","6,5572","6,5005","0,32%"
"19.02.2014","6,5125","6,4794","6,5211","6,4750","0,47%"
"18.02.2014","6,4819","6,4525","6,5021","6,4458","0,48%"
"17.02.2014","6,4512","6,4440","6,4625","6,4284","0,18%"
"14.02.2014","6,4393","6,4545","6,4635","6,4343","-0,33%"
"13.02.2014","6,4605","6,4473","6,4673","6,4236","0,18%"
"12.02.2014","6,4488","6,4366","6,4671","6,4175","0,16%"
"11.02.2014","6,4386","6,4770","6,4855","6,4186","-0,64%"
"10.02.2014","6,4803","6,4888","6,5006","6,4676","-0,07%"
"07.02.2014","6,4848","6,5025","6,5295","6,4760","-0,30%"
"06.02.2014","6,5042","6,5233","6,5396","6,4727","-0,32%"
"05.02.2014","6,5249","6,5179","6,5450","6,5128","0,08%"
"04.02.2014","6,5197","6,5450","6,5585","6,5141","-0,41%"
"03.02.2014","6,5465","6,5450","6,5572","6,5157","-0,02%"
"31.01.2014","6,5479","6,5144","6,5595","6,5108","0,48%"
"30.01.2014","6,5167","6,4573","6,5347","6,4470","1,01%"
"29.01.2014","6,4515","6,4168","6,4833","6,4048","0,50%"
"28.01.2014","6,4191","6,4189","6,4679","6,4066","-0,02%"
"27.01.2014","6,4204","6,4270","6,4520","6,4172","-0,32%"
"24.01.2014","6,4407","6,4026","6,4750","6,4025","0,56%"
"23.01.2014","6,4048","6,4824","6,4883","6,4023","-1,25%"
"22.01.2014","6,4857","6,4758","6,5000","6,4652","0,13%"
"21.01.2014","6,4775","6,4891","6,5137","6,4710","-0,19%"
"20.01.2014","6,4901","6,4715","6,4901","6,4580","0,33%"
"17.01.2014","6,4689","6,4556","6,4827","6,4520","0,17%"
"16.01.2014","6,4577","6,4716","6,4865","6,4495","-0,16%"
"15.01.2014","6,4680","6,4333","6,4830","6,4300","0,53%"
"14.01.2014","6,4341","6,5010","6,5144","6,4262","-1,06%"
"13.01.2014","6,5031","6,4790","6,5103","6,4744","0,29%"
"10.01.2014","6,4844","6,5529","6,5571","6,4796","-1,08%"
"09.01.2014","6,5550","6,5736","6,5845","6,5459","-0,30%"
"08.01.2014","6,5750","6,5140","6,5880","6,5028","0,91%"
"07.01.2014","6,5155","6,5096","6,5261","6,4769","0,08%"
"06.01.2014","6,5105","6,5180","6,5415","6,4965","-0,20%"
"03.01.2014","6,5236","6,5149","6,5295","6,4813","0,11%"
"02.01.2014","6,5166","6,4389","6,5175","6,4210","1,18%"
"01.01.2014","6,4404","6,4350","6,4470","6,4250","0,03%"
"31.12.2013","6,4387","6,4225","6,4465","6,4040","0,24%"
"30.12.2013","6,4234","6,5000","6,5369","6,4050","-1,33%"
"27.12.2013","6,5100","6,5462","6,5565","6,4584","-0,58%"
"26.12.2013","6,5478","6,5680","6,5747","6,5389","-0,31%"
"25.12.2013","6,5680","6,5578","6,5876","6,5470","0,13%"
"24.12.2013","6,5593","6,5618","6,5948","6,5490","-0,06%"
"23.12.2013","6,5633","6,5750","6,5880","6,5420","-0,37%"
"20.12.2013","6,5880","6,5906","6,6002","6,5453","-0,07%"
"19.12.2013","6,5923","6,5597","6,6058","6,5189","0,47%"
"18.12.2013","6,5617","6,5513","6,5759","6,5044","0,10%"
"17.12.2013","6,5551","6,5761","6,6029","6,5348","-0,33%"
"16.12.2013","6,5765","6,5729","6,5847","6,5441","0,05%"
"13.12.2013","6,5733","6,5940","6,6153","6,5617","-0,37%"
"12.12.2013","6,5975","6,5473","6,6180","6,5342","0,75%"
"11.12.2013","6,5485","6,5365","6,5660","6,5259","0,19%"
"10.12.2013","6,5363","6,5293","6,5675","6,5142","0,10%"
"09.12.2013","6,5297","6,4900","6,5443","6,4890","0,38%"
"06.12.2013","6,5053","6,4872","6,5560","6,4750","0,26%"
"05.12.2013","6,4887","6,4955","6,5479","6,4687","-0,13%"
"04.12.2013","6,4970","6,5132","6,5293","6,4824","-0,29%"
"03.12.2013","6,5156","6,5641","6,5711","6,4989","-0,76%"
"02.12.2013","6,5653","6,5520","6,5720","6,4988","0,00%"
"29.11.2013","6,5653","6,5420","6,5882","6,5306","0,32%"
"28.11.2013","6,5441","6,5758","6,5880","6,5395","-0,53%"
"27.11.2013","6,5789","6,5742","6,5854","6,5420","0,06%"
"26.11.2013","6,5747","6,5684","6,5917","6,5301","0,07%"
"25.11.2013","6,5703","6,5690","6,5947","6,5590","-0,06%"
"22.11.2013","6,5742","6,6311","6,6501","6,5640","-0,88%"
"21.11.2013","6,6324","6,6415","6,6723","6,6201","-0,16%"
"20.11.2013","6,6431","6,6088","6,6554","6,5769","0,50%"
"19.11.2013","6,6101","6,6110","6,6387","6,5956","-0,06%"
"18.11.2013","6,6138","6,6280","6,6535","6,5811","-0,25%"
"15.11.2013","6,6307","6,6450","6,6584","6,6265","-0,27%"
"14.11.2013","6,6485","6,6385","6,6920","6,6340","0,13%"
"13.11.2013","6,6400","6,6519","6,7037","6,6355","-0,20%"
"12.11.2013","6,6534","6,5593","6,6632","6,5560","1,40%"
"11.11.2013","6,5613","6,5840","6,6081","6,5565","-0,48%"
"08.11.2013","6,5927","6,5309","6,6182","6,5200","0,92%"
"07.11.2013","6,5325","6,4960","6,5557","6,4634","0,53%"
"06.11.2013","6,4981","6,5249","6,5268","6,4789","-0,44%"
"05.11.2013","6,5265","6,5083","6,5409","6,4980","0,26%"
"04.11.2013","6,5098","6,5340","6,5549","6,4835","-0,42%"
"01.11.2013","6,5372","6,4797","6,5498","6,4680","0,84%"
"31.10.2013","6,4825","6,3870","6,4838","6,3870","1,47%"
"30.10.2013","6,3885","6,3800","6,4176","6,3590","0,08%"
"29.10.2013","6,3835","6,3437","6,3908","6,3315","0,61%"
"28.10.2013","6,3450","6,3080","6,3530","6,3070","0,41%"
"25.10.2013","6,3189","6,3508","6,3595","6,3119","-0,51%"
"24.10.2013","6,3513","6,3690","6,3847","6,3414","-0,34%"
"23.10.2013","6,3728","6,3664","6,3893","6,3571","0,08%"
"22.10.2013","6,3679","6,3926","6,4128","6,3507","-0,42%"
"21.10.2013","6,3947","6,4162","6,4365","6,3863","-0,31%"
"18.10.2013","6,4145","6,4009","6,4292","6,3854","0,20%"
"17.10.2013","6,4019","6,4823","6,4867","6,3866","-1,24%"
"16.10.2013","6,4825","6,4980","6,5161","6,4720","-0,26%"
"15.10.2013","6,4995","6,4611","6,5153","6,4446","0,55%"
"14.10.2013","6,4640","6,4690","6,4943","6,4495","-0,17%"
"11.10.2013","6,4751","6,5012","6,5126","6,4551","-0,46%"
"10.10.2013","6,5052","6,4633","6,5236","6,4570","0,62%"
"09.10.2013","6,4654","6,4327","6,4835","6,4140","0,48%"
"08.10.2013","6,4344","6,4128","6,4375","6,3967","0,31%"
"07.10.2013","6,4146","6,4192","6,4506","6,4097","-0,20%"
"04.10.2013","6,4273","6,3458","6,4322","6,3340","1,26%"
"03.10.2013","6,3473","6,3769","6,3826","6,3295","-0,53%"
"02.10.2013","6,3811","6,3574","6,4023","6,3539","0,32%"
"01.10.2013","6,3607","6,4294","6,4294","6,3389","-1,07%"
